Game_ID,Season,Matchweek,Game_Type,Time,Team,Home_Score,Away_Score,Home_Red_Count,Away_Red_Count,Home_Off_Sub_Count,Home_Def_Sub_Count,Away_Off_Sub_Count,Away_Def_Sub_Count,Event_Type,Player_1,Pos_1,Player_2,Pos_2,Note,Odds_Home_Win,Odds_Draw,Odds_Away_Win
20240101,2024,1,League,27,Home,1,1,0,0,0,0,0,0,Goal,Oihan Sancet,,Gorka Guruzeta,,Goal,1.59,3.62,6.9
20240101,2024,1,League,64,Away,1,1,0,0,0,0,0,0,Goal,Chrisantus,,Luis Milla,,Goal,1.59,3.62,6.9
20240101,2024,1,League,55,Home,1,1,0,0,0,0,0,0,YELLOW,Benat Prados,,,,YELLOW,1.59,3.62,6.9
20240101,2024,1,League,70,Home,1,1,0,0,0,0,0,0,YELLOW,Unai Gomez,,,,YELLOW,1.59,3.62,6.9
20240101,2024,1,League,73,Home,1,1,0,0,0,0,0,0,YELLOW,Andoni Gorosabel,,,,YELLOW,1.59,3.62,6.9
20240101,2024,1,League,86,Home,1,1,0,0,0,0,0,0,YELLOW,Ander Herrera,,,,YELLOW,1.59,3.62,6.9
20240101,2024,1,League,40,Away,1,1,0,0,0,0,1,0,Substitution,Carles Aleñá,,Mauro Arambarri,,Offensive Substitution,1.59,3.62,6.9
20240101,2024,1,League,46,Away,1,1,0,0,0,0,2,0,Substitution,Peter Gonzalez,,Carles Pérez,,Offensive Substitution,1.59,3.62,6.9
20240101,2024,1,League,57,Home,1,1,0,0,1,0,2,0,Substitution,Unai Gomez,,Mikel Vesga,,Offensive Substitution,1.59,3.62,6.9
20240101,2024,1,League,57,Home,1,1,0,0,2,0,2,0,Substitution,Ander Herrera,,Benat Prados,,Offensive Substitution,1.59,3.62,6.9
20240101,2024,1,League,72,Home,1,1,0,0,3,0,2,0,Substitution,Nico Williams,,Álex Berenguer,,Offensive Substitution,1.59,3.62,6.9
20240101,2024,1,League,79,Away,1,1,0,0,3,0,3,0,Substitution,Yellu,,Alex Sola,,Offensive Substitution,1.59,3.62,6.9
20240101,2024,1,League,81,Home,1,1,0,0,4,0,3,0,Substitution,Daniel Vivian,,Aitor Paredes Casamichana,,Offensive Substitution,1.59,3.62,6.9
20240101,2024,1,League,81,Home,1,1,0,0,5,0,3,0,Substitution,Iñigo Lekue,,Andoni Gorosabel,,Offensive Substitution,1.59,3.62,6.9
20240101,2024,1,League,90,,1,1,0,0,5,0,3,0,Final Result,,,,,1-1,1.59,3.62,6.9
20240102,2024,1,League,6,Home,1,1,0,0,0,0,0,0,Goal,Bartra,,Nabil Fekir,,Goal,2.37,3.39,3.03
20240102,2024,1,League,72,Away,1,1,0,0,0,0,0,0,Goal,Gabriel Misehouy,,Iker Almena,,Goal,2.37,3.39,3.03
20240102,2024,1,League,83,Home,1,1,0,0,0,0,0,0,YELLOW,Romain Perraud,,,,YELLOW,2.37,3.39,3.03
20240102,2024,1,League,90,Home,1,1,0,0,0,0,0,0,YELLOW,Aitor Ruibal,,,,YELLOW,2.37,3.39,3.03
20240102,2024,1,League,59,Home,1,1,0,0,1,0,0,0,Substitution,Rodri Sanchez,,Pablo Fornals,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,59,Home,1,1,0,0,2,0,0,0,Substitution,Abdessamad Ezzalzouli,,Juanmi,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,66,Away,1,1,0,0,2,0,1,0,Substitution,Jhon Solis,,Oriol Romeu,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,66,Away,1,1,0,0,2,0,2,0,Substitution,Iker Almena,,Portu,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,70,Away,1,1,0,0,2,0,3,0,Substitution,Gabriel Misehouy,,Yangel Herrera,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,70,Home,1,1,0,0,3,0,3,0,Substitution,Ezequiel Ávila,,Aitor Ruibal,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,79,Home,1,1,0,0,4,0,3,0,Substitution,Sergi Altimira,,Marc Roca,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,79,Home,1,1,0,0,5,0,3,0,Substitution,Johnny,,William Carvalho,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,81,Away,1,1,0,0,5,0,4,0,Substitution,Ladislav Krejčí,,Abel Ruiz,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,81,Away,1,1,0,0,5,0,5,0,Substitution,Cristhian Stuani,,Bryan Gil,,Offensive Substitution,2.37,3.39,3.03
20240102,2024,1,League,90,,1,1,0,0,5,0,5,0,Final Result,,,,,1-1,2.37,3.39,3.03
20240103,2024,1,League,17,Away,2,1,0,0,0,0,0,0,Goal,Kike García,,Antonio Blanco,,Goal,2.09,3.23,3.86
20240103,2024,1,League,66,Home,2,1,0,0,0,0,0,0,Goal,Williot Swedberg,,Hugo Alvarez,,Goal,2.09,3.23,3.86
20240103,2024,1,League,84,Home,2,1,0,0,0,0,0,0,Goal,Iago Aspas,,Williot Swedberg,,Goal,2.09,3.23,3.86
20240103,2024,1,League,9,Home,2,1,0,0,0,0,0,0,YELLOW,Iago Aspas,,,,YELLOW,2.09,3.23,3.86
20240103,2024,1,League,45,Away,2,1,0,0,0,0,0,0,YELLOW,Tomás Conechny,,,,YELLOW,2.09,3.23,3.86
20240103,2024,1,League,87,Home,2,1,0,0,0,0,0,0,YELLOW,Damian Rodriguez,,,,YELLOW,2.09,3.23,3.86
20240103,2024,1,League,90,Away,2,1,0,0,0,0,0,0,YELLOW,Abdelkabir Abqar,,,,YELLOW,2.09,3.23,3.86
20240103,2024,1,League,46,Home,2,1,0,0,1,0,0,0,Substitution,Williot Swedberg,,Carl Starfelt,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,46,Home,2,1,0,0,2,0,0,0,Substitution,Javi Rodríguez,,Javier Manquillo,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,46,Home,2,1,0,0,3,0,0,0,Substitution,Jailson,,Jonathan Bamba,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,58,Away,2,1,0,0,3,0,1,0,Substitution,Hugo Novoa,,Luka Romero,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,65,Home,2,1,0,0,4,0,1,0,Substitution,Ilaix Moriba,,Fran Beltrán,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,68,Away,2,1,0,0,4,0,2,0,Substitution,Stoichkov,,Jon Guridi,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,68,Away,2,1,0,0,4,0,3,0,Substitution,Luis Rioja,,Tomás Conechny,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,78,Home,2,1,0,0,5,0,3,0,Substitution,Borja Iglesias,,Anastasios Douvikas,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,80,Away,2,1,0,0,5,0,4,0,Substitution,Carlos Benavidez,,Kike García,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,80,Away,2,1,0,0,5,0,5,0,Substitution,Asier Villalibre,,Ander Guevara,,Offensive Substitution,2.09,3.23,3.86
20240103,2024,1,League,90,,2,1,0,0,5,0,5,0,Final Result,,,,,2-1,2.09,3.23,3.86
20240104,2024,1,League,25,Home,2,2,0,0,0,0,0,0,Goal,Álex Suárez,,,,Goal,2.84,3.15,2.65
20240104,2024,1,League,42,Away,2,2,0,0,0,0,0,0,Goal,Nianzou Kouassi,,Kirian Rodríguez,,Goal,2.84,3.15,2.65
20240104,2024,1,League,61,Away,2,2,0,0,0,0,0,0,Goal,Juanlu,,Isaac,,Goal,2.84,3.15,2.65
20240104,2024,1,League,71,Home,2,2,0,0,0,0,0,0,Goal,Sandro,,,,Goal,2.84,3.15,2.65
20240104,2024,1,League,34,Away,2,2,0,0,0,0,0,0,YELLOW,Juanlu,,,,YELLOW,2.84,3.15,2.65
20240104,2024,1,League,80,Away,2,2,0,0,0,0,0,0,YELLOW,Adrià Pedrosa,,,,YELLOW,2.84,3.15,2.65
20240104,2024,1,League,81,Home,2,2,0,0,0,0,0,0,YELLOW,Viti,,,,YELLOW,2.84,3.15,2.65
20240104,2024,1,League,90,Home,2,2,0,0,0,0,0,0,YELLOW,Mika Marmol,,,,YELLOW,2.84,3.15,2.65
20240104,2024,1,League,68,Home,2,2,0,0,1,0,0,0,Substitution,Sandro,,Mata,,Offensive Substitution,2.84,3.15,2.65
20240104,2024,1,League,68,Home,2,2,0,0,2,0,0,0,Substitution,Manuel Fuster,,Enzo Loiodice,,Offensive Substitution,2.84,3.15,2.65
20240104,2024,1,League,68,Home,2,2,0,0,3,0,0,0,Substitution,Scott McKenna,,Álex Muñoz,,Offensive Substitution,2.84,3.15,2.65
20240104,2024,1,League,74,Away,2,2,0,0,3,0,1,0,Substitution,Jesús Navas,,Dodi Lukebakio,,Offensive Substitution,2.84,3.15,2.65
20240104,2024,1,League,76,Home,2,2,0,0,4,0,1,0,Substitution,Viti,,Marvin Olawale Akinlabi Park,,Offensive Substitution,2.84,3.15,2.65
20240104,2024,1,League,82,Away,2,2,0,0,4,0,2,0,Substitution,Peque,,Isaac,,Offensive Substitution,2.84,3.15,2.65
20240104,2024,1,League,83,Away,2,2,0,0,4,0,3,0,Substitution,Kike Salas,,Juanlu,,Offensive Substitution,2.84,3.15,2.65
20240104,2024,1,League,87,Home,2,2,0,0,5,0,3,0,Substitution,Aboubacar Bassinga,,Alberto Moleiro,,Offensive Substitution,2.84,3.15,2.65
20240104,2024,1,League,87,Home,2,2,0,0,6,0,3,0,Substitution,Marc Cardona,,Oliver McBurnie,,Offensive Substitution,2.84,3.15,2.65
20240104,2024,1,League,90,,2,2,0,0,6,0,3,0,Final Result,,,,,2-2,2.84,3.15,2.65
20240105,2024,1,League,22,Away,1,1,0,0,0,0,0,0,Goal,Juan Cruz,,Javi Hernández,,Goal,1.87,3.24,4.9
20240105,2024,1,League,79,Away,1,1,0,0,0,0,0,0,Goal,Juan Soriano,,,,Goal,1.87,3.24,4.9
20240105,2024,1,League,31,Away,1,1,0,0,0,0,0,0,YELLOW,Valentin Rosier,,,,YELLOW,1.87,3.24,4.9
20240105,2024,1,League,61,Away,1,1,0,0,0,0,0,0,YELLOW,Juan Soriano,,,,YELLOW,1.87,3.24,4.9
20240105,2024,1,League,74,Home,1,1,0,0,0,0,0,0,YELLOW,Juan Cruz,,,,YELLOW,1.87,3.24,4.9
20240105,2024,1,League,82,Home,1,1,0,0,0,0,0,0,YELLOW,Jorge Herrando,,,,YELLOW,1.87,3.24,4.9
20240105,2024,1,League,89,Home,1,1,0,0,0,0,0,0,YELLOW,Jon Moncayola,,,,YELLOW,1.87,3.24,4.9
20240105,2024,1,League,46,Home,1,1,0,0,1,0,0,0,Substitution,Jon Moncayola,,Iker Munoz,,Offensive Substitution,1.87,3.24,4.9
20240105,2024,1,League,60,Home,1,1,0,0,2,0,0,0,Substitution,Bryan Zaragoza,,Moi Gómez,,Offensive Substitution,1.87,3.24,4.9
20240105,2024,1,League,60,Home,1,1,0,0,3,0,0,0,Substitution,Juan Cruz,,Abel Bretones,,Offensive Substitution,1.87,3.24,4.9
20240105,2024,1,League,63,Away,1,1,0,0,3,0,1,0,Substitution,Dani Raba,,Juan Cruz,,Offensive Substitution,1.87,3.24,4.9
20240105,2024,1,League,73,Away,1,1,0,0,3,0,2,0,Substitution,Julián Chicco,,Seydouba Cisse,,Offensive Substitution,1.87,3.24,4.9
20240105,2024,1,League,78,Home,1,1,0,0,4,0,2,0,Substitution,Rubén Peña,,Rubén García,,Offensive Substitution,1.87,3.24,4.9
20240105,2024,1,League,87,Away,1,1,0,0,4,0,3,0,Substitution,Miguel,,Diego García,,Offensive Substitution,1.87,3.24,4.9
20240105,2024,1,League,87,Away,1,1,0,0,4,0,4,0,Substitution,Roberto López,,Aritz Arambarri,,Offensive Substitution,1.87,3.24,4.9
20240105,2024,1,League,90,Home,1,1,0,0,5,0,4,0,Substitution,Raúl,,Aimar Oroz,,Offensive Substitution,1.87,3.24,4.9
20240105,2024,1,League,90,,1,1,0,0,5,0,4,0,Final Result,,,,,1-1,1.87,3.24,4.9
20240106,2024,1,League,44,Home,1,2,0,0,0,0,0,0,Goal,Hugo Duro,,Diego López,,Goal,4.83,3.9,1.71
20240106,2024,1,League,45,Away,1,2,0,0,0,0,0,0,Goal,Robert Lewandowski,,Lamine Yamal,,Goal,4.83,3.9,1.71
20240106,2024,1,League,49,Away,1,2,0,0,0,0,0,0,Goal,Robert Lewandowski,,Raphinha,,Goal,4.83,3.9,1.71
20240106,2024,1,League,38,Home,1,2,0,0,0,0,0,0,YELLOW,Pepelu,,,,YELLOW,4.83,3.9,1.71
20240106,2024,1,League,45,Away,1,2,0,0,0,0,0,0,YELLOW,Pau Cubarsí,,,,YELLOW,4.83,3.9,1.71
20240106,2024,1,League,45,Home,1,2,0,0,0,0,0,0,YELLOW,Jesus Vazquez Alcalde,,,,YELLOW,4.83,3.9,1.71
20240106,2024,1,League,57,Home,1,2,0,0,0,0,0,0,YELLOW,Rubén Baraja,,,,YELLOW,4.83,3.9,1.71
20240106,2024,1,League,69,Away,1,2,0,0,0,0,0,0,YELLOW,Andreas Christensen,,,,YELLOW,4.83,3.9,1.71
20240106,2024,1,League,81,Away,1,2,0,0,0,0,0,0,YELLOW,Jules Koundé,,,,YELLOW,4.83,3.9,1.71
20240106,2024,1,League,64,Away,1,2,0,0,0,0,1,0,Substitution,Gerard Martín,,Álex Balde,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,64,Away,1,2,0,0,0,0,2,0,Substitution,Pedri,,Pau Cubarsí,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,64,Away,1,2,0,0,0,0,3,0,Substitution,Andreas Christensen,,Ferrán Torres,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,66,Home,1,2,0,0,1,0,3,0,Substitution,Dani Gómez,,André Almeida,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,66,Home,1,2,0,0,2,0,3,0,Substitution,Dimitri Foulquier,,Diego López,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,71,Away,1,2,0,0,2,0,4,0,Substitution,Eric García,,Marc Bernal,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,77,Home,1,2,0,0,3,0,4,0,Substitution,David Otorbi,,Rafael Mir,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,77,Home,1,2,0,0,4,0,4,0,Substitution,Martin Tejón,,Jesus Vazquez Alcalde,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,86,Home,1,2,0,0,5,0,4,0,Substitution,Hugo Guillamón,,Javier Guerra,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,86,Away,1,2,0,0,5,0,5,0,Substitution,Pau Victor Delgado,,Lamine Yamal,,Offensive Substitution,4.83,3.9,1.71
20240106,2024,1,League,90,,1,2,0,0,5,0,5,0,Final Result,,,,,1-2,4.83,3.9,1.71
20240107,2024,1,League,67,Away,1,2,0,0,0,0,0,0,Goal,Jorge de Frutos,,Abdul Mumin,,Goal,1.76,3.37,5.41
20240107,2024,1,League,84,Away,1,2,0,0,0,0,0,0,Goal,Sergio Camello,,Pathé Ciss,,Goal,1.76,3.37,5.41
20240107,2024,1,League,90,Home,1,2,0,0,0,0,0,0,Goal,Martín Zubimendi,,Brais Méndez,,Goal,1.76,3.37,5.41
20240107,2024,1,League,27,Home,1,2,0,0,0,0,0,0,YELLOW,Urko González,,,,YELLOW,1.76,3.37,5.41
20240107,2024,1,League,32,Away,1,2,0,0,0,0,0,0,YELLOW,Unai López,,,,YELLOW,1.76,3.37,5.41
20240107,2024,1,League,53,Away,1,2,0,0,0,0,0,0,YELLOW,Florian Lejeune,,,,YELLOW,1.76,3.37,5.41
20240107,2024,1,League,56,Away,1,2,0,0,0,0,0,0,YELLOW,Randy Ntekja,,,,YELLOW,1.76,3.37,5.41
20240107,2024,1,League,57,Away,1,2,0,0,0,0,0,0,YELLOW,Adri Embarba,,,,YELLOW,1.76,3.37,5.41
20240107,2024,1,League,90,Home,1,2,0,0,0,0,0,0,YELLOW,Jon Aramburu,,,,YELLOW,1.76,3.37,5.41
20240107,2024,1,League,46,Home,1,2,0,0,1,0,0,0,Substitution,Martín Zubimendi,,Urko González,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,46,Away,1,2,0,0,1,0,1,0,Substitution,Gerard Gumbau,,Unai López,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,63,Away,1,2,0,0,1,0,2,0,Substitution,Sergio Camello,,Randy Ntekja,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,68,Home,1,2,0,0,2,0,2,0,Substitution,Ander Barrenetxea,,Takefusa Kubo,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,68,Home,1,2,0,0,3,0,2,0,Substitution,Sergio Gómez,,Beñat Turrientes,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,75,Away,1,2,0,0,3,0,3,0,Substitution,Pep Chavarría,,Adri Embarba,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,75,Away,1,2,0,0,3,0,4,0,Substitution,Pathé Ciss,,Jorge de Frutos,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,75,Home,1,2,0,0,4,0,4,0,Substitution,Jon Aramburu,,Hamari Traoré,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,80,Away,1,2,0,0,4,0,5,0,Substitution,Iván Balliu,,Andrei Rațiu,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,83,Home,1,2,0,0,5,0,5,0,Substitution,Luka Sučić,,Mikel Oyarzabal,,Offensive Substitution,1.76,3.37,5.41
20240107,2024,1,League,90,,1,2,0,0,5,0,5,0,Final Result,,,,,1-2,1.76,3.37,5.41
20240108,2024,1,League,13,Away,1,1,0,0,0,0,0,0,Goal,Rodrygo,,Vinicius Junior,,Goal,9.03,4.86,1.37
20240108,2024,1,League,53,Home,1,1,0,0,0,0,0,0,Goal,Vedat Muriqi,,Dani Rodríguez,,Goal,9.03,4.86,1.37
20240108,2024,1,League,45,Home,1,1,0,0,0,0,0,0,YELLOW,Pablo Maffeo,,,,YELLOW,9.03,4.86,1.37
20240108,2024,1,League,45,Home,1,1,0,0,0,0,0,0,YELLOW,Jagoba Arrasate,,,,YELLOW,9.03,4.86,1.37
20240108,2024,1,League,90,Away,1,1,0,1,0,0,0,0,RED,Ferland Mendy,,,,RED,9.03,4.86,1.37
20240108,2024,1,League,63,Away,1,1,0,1,0,0,1,0,Substitution,Luka Modrić,,Aurélien Tchouameni,,Offensive Substitution,9.03,4.86,1.37
20240108,2024,1,League,67,Home,1,1,0,1,1,0,1,0,Substitution,Antonio Sánchez,,Dani Rodríguez,,Offensive Substitution,9.03,4.86,1.37
20240108,2024,1,League,72,Home,1,1,0,1,2,0,1,0,Substitution,Cyle Larin,,Takuma Asano,,Offensive Substitution,9.03,4.86,1.37
20240108,2024,1,League,72,Home,1,1,0,1,3,0,1,0,Substitution,Manu Morlanes,,Sergi Darder,,Offensive Substitution,9.03,4.86,1.37
20240108,2024,1,League,87,Away,1,1,0,1,3,0,2,0,Substitution,Lucas Vázquez,,Dani Carvajal,,Offensive Substitution,9.03,4.86,1.37
20240108,2024,1,League,87,Away,1,1,0,1,3,0,3,0,Substitution,Brahim Diaz,,Vinicius Junior,,Offensive Substitution,9.03,4.86,1.37
20240108,2024,1,League,87,Away,1,1,0,1,3,0,4,0,Substitution,Arda Guler,,Jude Bellingham,,Offensive Substitution,9.03,4.86,1.37
20240108,2024,1,League,90,Home,1,1,0,1,4,0,4,0,Substitution,Copete,,Omar Mascarell,,Offensive Substitution,9.03,4.86,1.37
20240108,2024,1,League,90,,1,1,0,1,4,0,4,0,Final Result,,,,,1-1,9.03,4.86,1.37
20240109,2024,1,League,23,Home,1,0,0,0,0,0,0,0,Goal,Raúl Moro,,Amath Ndiaye,,Goal,2.29,2.9,3.69
20240109,2024,1,League,72,Away,1,0,0,0,0,0,0,0,YELLOW,Antoniu Roca,,,,YELLOW,2.29,2.9,3.69
20240109,2024,1,League,80,Home,1,0,0,0,0,0,0,0,YELLOW,Lucas Rosa,,,,YELLOW,2.29,2.9,3.69
20240109,2024,1,League,87,Away,1,0,0,0,0,0,0,0,YELLOW,Irvin Cardona,,,,YELLOW,2.29,2.9,3.69
20240109,2024,1,League,57,Away,1,0,0,0,0,0,1,0,Substitution,Irvin Cardona,,Pere Milla,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,57,Away,1,0,0,0,0,0,2,0,Substitution,Alex Král,,Pol Lozano,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,62,Home,1,0,0,0,1,0,2,0,Substitution,Stanko Jurić,,Javi Sánchez,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,69,Home,1,0,0,0,2,0,2,0,Substitution,Iván Sánchez Aguayo,,Selim Amallah,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,70,Away,1,0,0,0,2,0,3,0,Substitution,Jofre Carreras Pagès,,Álvaro Tejero,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,70,Away,1,0,0,0,2,0,4,0,Substitution,Antoniu Roca,,Alejo Veliz,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,70,Home,1,0,0,0,3,0,4,0,Substitution,Víctor Meseguer,,Amath Ndiaye,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,79,Away,1,0,0,0,3,0,5,0,Substitution,Aguado,,José Gragera,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,82,Home,1,0,0,0,4,0,5,0,Substitution,Chuki,,Kike Pérez,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,82,Home,1,0,0,0,5,0,5,0,Substitution,David Torres,,Eray Cömert,,Offensive Substitution,2.29,2.9,3.69
20240109,2024,1,League,90,,1,0,0,0,5,0,5,0,Final Result,,,,,1-0,2.29,2.9,3.69
20240110,2024,1,League,18,Home,2,2,0,0,0,0,0,0,Goal,Arnaut Danjuma,,Diego Conde,,Goal,3.88,3.74,1.92
20240110,2024,1,League,20,Away,2,2,0,0,0,0,0,0,Goal,Marcos Llorente,,Antoine Griezmann,,Goal,3.88,3.74,1.92
20240110,2024,1,League,37,Away,2,2,0,0,0,0,0,0,Goal,Koke,,,,Goal,3.88,3.74,1.92
20240110,2024,1,League,45,Away,2,2,0,0,0,0,0,0,Goal,Alexander Sørloth,,Pablo Barrios,,Goal,3.88,3.74,1.92
20240110,2024,1,League,10,Home,2,2,0,0,0,0,0,0,YELLOW,Yeremy,,,,YELLOW,3.88,3.74,1.92
20240110,2024,1,League,40,Away,2,2,0,0,0,0,0,0,YELLOW,Robin Le Normand,,,,YELLOW,3.88,3.74,1.92
20240110,2024,1,League,43,Away,2,2,0,0,0,0,0,0,YELLOW,Pablo Barrios,,,,YELLOW,3.88,3.74,1.92
20240110,2024,1,League,81,Away,2,2,0,0,0,0,0,0,YELLOW,Samuel Lino,,,,YELLOW,3.88,3.74,1.92
20240110,2024,1,League,46,Away,2,2,0,0,0,0,1,0,Substitution,José Giménez,,Axel Witsel,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,46,Away,2,2,0,0,0,0,2,0,Substitution,Ángel Correa,,Alexander Sørloth,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,54,Away,2,2,0,0,0,0,3,0,Substitution,Nahuel Molina,,Reinildo,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,64,Away,2,2,0,0,0,0,4,0,Substitution,Rodrigo de Paul,,Koke,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,71,Home,2,2,0,0,1,0,4,0,Substitution,Ilias Akhomach,,Yeremy,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,71,Home,2,2,0,0,2,0,4,0,Substitution,Pape Gueye,,Álex Baena,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,71,Home,2,2,0,0,3,0,4,0,Substitution,Nicolas Pépé,,Gerard Moreno,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,78,Away,2,2,0,0,3,0,5,0,Substitution,Julián Álvarez,,Antoine Griezmann,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,78,Home,2,2,0,0,4,0,5,0,Substitution,Ayoze Pérez,,Arnaut Danjuma,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,90,Home,2,2,0,0,5,0,5,0,Substitution,RamónTerrats Espacio,,Dani Parejo,,Offensive Substitution,3.88,3.74,1.92
20240110,2024,1,League,90,,2,2,0,0,5,0,5,0,Final Result,,,,,2-2,3.88,3.74,1.92
20240201,2024,2,League,14,Away,3,1,0,0,0,0,0,0,Goal,Diego López,,Rafael Mir,,Goal,2.16,3.34,3.53
20240201,2024,2,League,23,Home,3,1,0,0,0,0,0,0,Goal,Óscar Mingueza,,Iago Aspas,,Goal,2.16,3.34,3.53
20240201,2024,2,League,28,Home,3,1,0,0,0,0,0,0,Goal,Iago Aspas,,Óscar Mingueza,,Goal,2.16,3.34,3.53
20240201,2024,2,League,60,Home,3,1,0,0,0,0,0,0,Goal,Fran Beltrán,,,,Goal,2.16,3.34,3.53
20240201,2024,2,League,25,Home,3,1,0,0,0,0,0,0,YELLOW,Óscar Mingueza,,,,YELLOW,2.16,3.34,3.53
20240201,2024,2,League,78,Home,3,1,0,0,0,0,0,0,YELLOW,Damian Rodriguez,,,,YELLOW,2.16,3.34,3.53
20240201,2024,2,League,88,Home,3,1,0,0,0,0,0,0,YELLOW,Jonathan Bamba,,,,YELLOW,2.16,3.34,3.53
20240201,2024,2,League,46,Home,3,1,0,0,1,0,0,0,Substitution,Sergio Carreira,,Óscar Mingueza,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,62,Away,3,1,0,0,1,0,1,0,Substitution,Luis Rioja,,Javier Guerra,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,65,Home,3,1,0,0,2,0,1,0,Substitution,Jonathan Bamba,,Williot Swedberg,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,65,Home,3,1,0,0,3,0,1,0,Substitution,Borja Iglesias,,Anastasios Douvikas,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,75,Home,3,1,0,0,4,0,1,0,Substitution,Carl Starfelt,,Javi Rodríguez,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,77,Away,3,1,0,0,4,0,2,0,Substitution,Dani Gómez,,Hugo Duro,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,77,Away,3,1,0,0,4,0,3,0,Substitution,Dimitri Foulquier,,Thierry Correia,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,77,Away,3,1,0,0,4,0,4,0,Substitution,Martin Tejón,,Diego López,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,85,Away,3,1,0,0,4,0,5,0,Substitution,Alberto Mari,,Rafael Mir,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,87,Home,3,1,0,0,5,0,5,0,Substitution,Pablo Duran,,Iago Aspas,,Offensive Substitution,2.16,3.34,3.53
20240201,2024,2,League,90,,3,1,0,0,5,0,5,0,Final Result,,,,,3-1,2.16,3.34,3.53
20240202,2024,2,League,2,Away,1,2,0,0,0,0,0,0,Goal,Arnaut Danjuma,,Álex Baena,,Goal,2.42,3.56,2.84
20240202,2024,2,League,45,Home,1,2,0,0,0,0,0,0,Goal,Dodi Lukebakio,,Lucas Ocampos,,Goal,2.42,3.56,2.84
